UNIQUE_ID,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13
245141707,4.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0
244966287,3.5,3.5,3.5,2.0,2.5,6.0,1.5,2.25,1.0,1.0,1.5,1.0,2.0
245130599,1.75,3.0,2.25,1.5,1.0,4.75,1.5,1.25,1.0,1.75,2.75,2.5,
245026123,1.75,3.5,2.5,3.75,3.75,4.5,,1.5,1.0,1.75,1.25,1.75,2.0
245102338,1.5,3.75,3.25,2.75,1.5,5.0,1.0,3.5,1.0,1.25,3.25,1.25,2.25
244982247,2.0,3.5,2.75,2.0,3.25,4.75,1.0,2.75,1.0,2.0,2.75,1.5,2.75
245198100,3.5,3.0,3.0,2.0,2.75,4.25,1.0,1.75,1.0,1.0,1.75,1.25,1.75
245049031,2.0,3.5,3.25,1.0,1.0,2.75,1.5,2.0,1.75,1.5,2.75,3.0,2.75
244975084,4.0,4.0,3.25,1.5,4.0,5.0,1.5,3.0,2.0,1.5,1.5,1.0,1.5
245117511,2.0,3.5,2.25,1.75,2.25,5.25,1.0,3.25,1.5,1.25,1.25,2.25,2.75
244986959,1.0,4.0,3.25,1.0,1.75,6.0,1.0,1.25,1.0,1.0,4.0,1.0,1.25
245041670,4.0,4.0,4.0,1.0,3.25,6.0,1.0,2.5,1.0,1.0,1.0,1.0,1.25
245185312,3.75,3.5,4.0,1.25,3.25,4.5,1.75,2.5,1.5,1.0,1.0,2.0,2.5
239753583,,4.0,4.0,,2.25,5.5,,2.75,,1.0,,1.5,2.0
240825855,3.25,4.0,4.0,1.0,2.5,6.0,1.25,4.0,1.0,1.0,1.75,1.0,1.5
245166224,1.75,3.0,2.5,3.25,1.5,4.0,2.25,1.75,1.5,2.25,3.0,1.5,3.25
245156707,4.0,3.25,4.0,1.0,4.0,5.0,1.0,1.75,1.0,1.0,1.0,1.0,1.25
245154541,3.75,4.0,4.0,1.0,3.25,5.25,1.0,1.75,1.0,1.0,1.75,1.0,2.75
244972429,3.25,3.25,4.0,1.75,1.0,5.5,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245039672,2.5,3.25,3.75,2.25,3.0,4.25,1.25,2.75,1.75,1.25,1.75,2.5,2.5
245133658,1.0,4.0,2.5,1.0,2.5,4.75,1.0,2.5,1.0,1.75,3.25,1.0,1.25
245090842,3.0,4.0,2.75,3.0,2.0,4.5,2.0,1.25,1.0,1.0,2.5,2.0,1.75
244984794,1.25,3.0,2.75,2.5,2.5,5.5,1.25,1.75,2.25,2.0,3.25,1.5,2.5
244957793,1.0,4.0,1.75,4.0,1.0,5.5,1.0,2.0,1.0,1.25,4.0,1.25,1.75
245042623,3.0,3.0,3.75,1.5,3.0,5.0,1.75,2.25,1.0,1.0,3.25,1.0,3.0
245207444,2.75,4.0,4.0,1.75,4.0,5.0,1.25,2.5,1.0,1.0,2.0,1.5,
245041363,,2.75,,,1.5,,,,,2.25,,,2.25
234467243,1.5,4.0,3.25,1.25,1.0,5.25,1.0,2.0,1.0,1.0,3.0,1.5,2.0
245160819,2.0,3.5,2.25,2.75,1.0,5.0,1.0,2.75,1.0,1.0,3.25,1.5,1.75
245254210,4.0,4.0,2.5,4.0,2.5,4.75,1.0,4.0,1.5,1.0,1.5,1.0,1.25
245062239,3.25,3.75,3.5,3.0,4.0,5.25,1.0,2.0,1.0,1.5,1.25,2.0,2.5
245114074,4.0,4.0,4.0,1.0,1.0,5.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0
245025280,3.0,4.0,4.0,2.0,3.25,4.75,1.0,4.0,1.5,1.25,2.0,3.0,1.5
244968270,1.75,3.25,3.25,1.0,4.0,6.0,1.0,1.75,1.0,1.75,2.5,3.25,3.5
126077160,3.25,3.0,3.0,2.0,3.0,4.0,2.0,2.75,1.75,2.0,1.5,2.25,2.5
245089595,2.5,3.75,4.0,1.0,1.0,3.75,1.0,1.75,1.0,1.0,4.0,1.0,2.75
245168937,2.0,3.5,2.75,1.0,3.0,4.25,2.0,2.25,1.75,2.0,3.0,2.25,2.5
245211207,3.0,4.0,4.0,3.75,3.25,6.0,1.0,4.0,1.0,1.0,2.75,1.0,2.0
244964314,3.75,2.75,1.75,3.5,1.75,4.25,1.5,2.5,1.0,2.0,2.75,2.75,2.5
244968480,3.0,3.0,3.25,2.0,1.5,4.5,1.75,2.0,1.75,1.75,2.25,3.0,3.25
245026949,3.5,3.5,3.25,3.0,4.0,5.25,1.5,3.0,1.5,1.75,2.0,1.75,2.5
245190672,2.75,,,,,,2.0,,1.5,,3.0,,
245087096,3.25,2.75,2.5,2.25,2.25,4.5,1.25,2.75,1.25,1.5,2.0,1.0,
245274613,3.25,4.0,4.0,1.0,1.5,5.25,1.0,1.5,1.0,1.0,2.5,2.5,2.25
245015433,2.5,3.5,4.0,1.5,4.0,4.5,,4.0,1.0,1.0,1.25,1.0,1.75
245156103,3.5,3.75,3.25,1.0,1.75,4.75,1.0,2.5,1.0,1.0,1.75,1.0,1.75
245107674,3.0,3.25,2.75,2.0,1.5,4.25,2.0,2.0,1.25,1.0,2.0,1.75,3.25
245166958,3.25,3.5,3.75,1.5,3.25,5.75,1.0,4.0,1.0,1.0,2.0,1.0,1.5
245080162,1.25,3.25,3.0,1.5,1.25,5.0,1.5,1.5,1.0,2.0,3.5,2.75,2.5
245179279,4.0,4.0,4.0,1.25,4.0,4.75,1.0,4.0,1.0,1.0,1.0,1.0,1.5
245220441,3.0,2.75,1.75,3.0,1.75,4.25,1.0,2.75,1.25,2.0,1.75,2.5,1.75
245036378,4.0,4.0,4.0,2.25,4.0,4.5,1.0,3.0,1.0,1.0,1.0,1.75,1.75
244956763,3.0,4.0,2.0,3.0,1.25,5.25,1.0,1.5,1.0,1.0,3.0,1.25,1.25
245082651,2.5,2.5,3.25,1.0,3.25,5.0,1.25,1.75,1.0,1.0,3.25,2.0,1.75
245050107,4.0,4.0,4.0,1.0,4.0,4.5,1.0,1.75,1.0,1.0,1.0,1.0,3.5
245032144,3.25,4.0,,3.25,,5.75,1.0,,1.0,,2.0,,1.5
245085786,3.25,3.25,3.75,1.0,2.75,4.75,1.0,2.25,1.0,1.0,1.25,1.0,2.5
230337772,2.5,4.0,3.25,1.25,3.25,5.5,1.0,2.5,1.0,1.0,1.25,1.0,1.25
245175299,3.5,2.75,2.5,2.0,1.5,3.75,2.5,1.75,3.0,1.5,2.0,3.5,4.0
245201024,2.25,2.25,3.75,3.0,1.0,5.75,1.0,2.5,1.0,1.0,2.75,1.75,2.0
245001803,1.0,2.25,1.25,3.5,1.25,4.0,1.75,2.25,1.0,2.5,3.25,1.75,2.0
245021547,4.0,3.75,3.0,1.75,3.25,3.75,2.0,2.5,1.0,1.0,1.25,1.0,1.5
245129593,4.0,4.0,4.0,2.0,4.0,5.0,1.0,2.5,1.0,1.0,1.0,1.5,2.0
245173278,,4.0,3.75,1.0,1.5,5.25,1.0,2.0,2.25,1.0,3.75,2.25,1.75
245118913,3.25,4.0,3.0,2.0,2.75,4.25,1.25,1.75,1.0,1.5,3.0,1.75,2.75
245141078,2.5,3.0,2.25,2.75,2.25,4.5,1.25,2.5,1.5,1.75,2.25,2.5,3.25
245006258,3.0,3.0,3.0,1.75,2.75,4.75,,2.25,,1.75,,2.25,3.75
244952658,1.25,3.0,1.75,2.5,1.75,4.5,1.25,1.75,1.0,1.5,3.25,2.5,2.0
245065536,1.25,3.0,2.25,3.0,1.75,5.0,1.0,3.0,1.0,2.25,3.25,1.75,2.5
245247660,3.0,4.0,3.0,4.0,1.5,4.25,1.5,3.0,1.25,2.25,2.0,2.0,1.5
244983124,1.0,4.0,2.75,2.0,1.5,4.0,1.75,1.5,1.75,1.75,3.25,1.25,1.5
245073412,2.75,4.0,4.0,1.0,4.0,5.75,1.0,2.75,1.0,1.0,1.75,1.0,1.5
245120853,2.0,3.25,2.5,2.25,1.5,4.5,1.0,2.0,1.25,2.25,1.75,2.0,2.25
245216108,2.25,3.0,2.5,2.25,2.5,3.75,2.25,,2.25,1.5,2.5,2.5,2.75
245277347,1.75,4.0,4.0,1.25,1.75,5.75,1.0,3.75,1.0,1.0,2.0,1.0,2.0
245236682,3.5,4.0,3.5,2.0,3.5,4.5,1.5,2.0,1.0,1.0,3.25,1.5,2.25
245207663,1.75,3.75,3.5,1.75,3.0,4.25,1.25,2.0,1.0,1.25,3.0,3.0,1.75
245059121,1.75,3.5,2.0,1.75,2.5,5.25,1.0,2.5,1.0,1.5,3.0,1.0,1.5
245041616,1.75,4.0,2.5,2.0,2.0,4.25,1.0,2.5,1.5,1.25,2.75,1.0,2.0
245090383,3.5,3.25,2.75,1.5,3.5,5.0,1.75,1.75,1.0,1.25,2.0,1.5,1.75
124636236,3.0,3.75,3.0,2.0,3.25,4.5,1.0,2.75,2.0,1.0,3.0,2.75,2.5
244946605,1.25,3.75,3.0,1.75,1.25,4.5,1.75,1.5,1.0,1.75,2.5,3.0,2.75
231320770,4.0,4.0,4.0,1.75,4.0,5.0,1.0,2.25,1.0,1.0,1.0,1.5,2.0
245212824,1.75,3.0,3.25,3.5,3.0,5.0,1.0,2.5,1.75,1.5,3.25,1.5,2.5
244914911,4.0,3.25,2.5,4.0,3.25,5.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
244961650,3.5,4.0,3.25,2.0,1.0,5.0,1.0,1.75,1.0,1.0,1.5,2.25,2.25
245111689,2.75,2.75,2.75,2.0,3.0,4.5,2.25,2.25,2.0,2.0,2.5,2.0,2.5
245130769,3.0,4.0,2.75,2.0,2.5,4.75,1.0,3.75,1.0,1.75,1.5,1.5,1.5
244971325,3.0,3.75,3.0,2.0,4.0,4.75,1.25,1.5,1.0,1.25,1.5,1.0,2.5
125185766,3.75,4.0,3.75,1.5,3.75,5.0,1.75,2.75,1.0,1.0,1.75,1.0,1.25
245001181,3.25,3.75,2.75,3.0,1.5,4.75,1.25,2.25,1.0,1.75,3.0,1.0,2.25
245208266,3.0,3.0,2.5,3.0,1.5,4.5,1.5,3.0,2.0,1.5,2.5,2.5,3.0
244940410,3.0,3.0,3.0,2.0,3.0,4.25,2.0,2.0,2.0,1.75,1.75,1.5,2.0
245073964,3.0,3.5,3.5,3.0,2.0,4.0,2.25,3.5,1.25,1.25,2.75,3.0,1.5
245243071,1.75,3.5,3.5,1.5,3.75,4.25,1.25,3.0,1.25,1.0,3.0,1.5,2.0
245139786,1.75,3.5,1.5,2.0,2.0,5.25,2.0,1.75,1.0,1.75,3.5,1.25,3.25
122902577,2.75,3.75,3.5,1.0,4.0,4.75,1.0,3.0,1.0,1.25,1.25,1.75,2.0
120903811,1.25,3.75,2.25,3.75,4.0,4.5,,3.25,1.0,2.25,3.75,2.5,1.75
245140991,4.0,4.0,3.25,1.25,3.25,5.25,1.0,2.0,1.25,1.0,1.5,1.5,1.5
245037156,3.25,3.5,4.0,2.25,1.0,4.5,1.0,3.25,1.0,1.75,1.75,1.0,1.25
245025707,1.0,3.0,2.0,4.0,1.5,4.5,1.25,2.0,1.75,2.5,4.0,2.5,2.5
245090132,2.0,3.75,4.0,1.25,2.5,5.25,1.0,3.0,1.0,1.0,1.75,1.0,
245155788,2.75,3.75,3.0,1.75,1.0,4.5,1.0,2.5,1.0,1.25,1.5,1.5,1.75
226932678,3.75,4.0,3.0,1.75,3.0,3.75,1.0,2.0,1.0,1.25,1.5,1.25,1.75
244967911,4.0,4.0,4.0,1.0,4.0,5.5,1.0,2.5,1.0,1.0,1.0,1.0,1.25
245220179,2.25,3.25,2.25,2.0,1.5,5.0,1.0,2.25,1.0,1.75,1.0,3.25,2.25
245130364,,3.75,3.0,,1.0,4.0,1.25,2.75,1.25,1.0,,2.5,2.0
245055381,1.25,2.25,1.75,3.5,,,1.5,2.0,1.5,2.5,3.75,2.25,
244988064,1.75,3.0,1.75,3.25,2.25,3.75,1.75,2.5,1.75,2.0,2.25,2.75,3.0
122552015,3.5,2.75,3.25,1.5,2.5,5.25,1.5,2.75,1.5,1.5,2.5,2.25,2.25
244922668,1.5,2.75,3.0,4.0,1.25,4.5,2.75,2.5,2.0,1.75,3.25,1.5,2.5
245036496,1.0,3.75,1.5,3.5,1.0,4.25,1.5,,1.0,3.0,3.25,1.25,2.75
244934601,2.5,4.0,3.25,2.25,3.75,4.25,2.0,3.0,1.0,1.25,2.75,2.25,2.25
245222681,2.0,2.25,3.75,1.0,2.25,4.5,1.75,2.5,1.0,1.0,2.5,1.75,2.25
245022662,2.75,3.0,3.0,2.0,1.5,4.75,1.0,3.0,1.0,2.0,2.0,2.0,2.5
245220750,1.75,3.25,2.75,2.25,3.5,4.25,1.5,2.5,1.5,2.25,3.5,1.25,1.75
245194490,2.0,2.75,3.25,2.25,2.0,4.5,1.75,1.75,1.75,2.0,2.75,2.25,3.0
245156483,1.75,3.75,4.0,1.0,3.25,5.0,1.0,3.25,1.0,1.0,2.5,1.0,2.25
125225414,2.0,3.75,2.0,3.0,1.5,4.75,1.5,2.0,1.0,1.5,3.5,2.25,2.75
245157147,1.75,3.0,3.75,2.0,3.25,4.75,1.25,2.0,1.0,1.0,3.5,2.25,3.5
245190352,1.75,4.0,3.0,3.0,3.25,3.5,1.0,4.0,1.0,1.75,2.25,1.0,1.25
245190844,2.0,2.75,2.75,4.0,3.0,4.75,1.75,2.5,2.0,2.0,3.0,2.25,2.25
245256693,3.25,3.75,4.0,1.75,1.75,4.75,1.0,3.0,1.75,1.0,2.25,1.75,1.25
245069448,1.0,4.0,3.25,1.0,4.0,5.25,1.0,1.0,1.0,1.0,4.0,1.0,1.25
245141824,2.25,3.25,3.0,2.0,2.5,5.5,1.75,3.0,1.75,1.25,3.0,1.0,2.75
123509556,3.5,4.0,3.5,2.0,4.0,4.0,1.75,3.0,2.0,1.0,1.25,2.75,2.25
244857143,2.25,3.25,4.0,2.0,1.75,4.5,1.75,2.25,1.75,1.75,3.25,1.25,2.0
245061711,4.0,4.0,4.0,1.0,1.75,6.0,1.0,3.25,1.0,1.0,1.0,2.5,1.25
245212899,3.0,2.5,2.0,3.5,1.0,5.75,1.0,1.5,1.0,1.75,2.5,1.0,2.0
245028968,1.0,2.75,2.25,3.75,2.5,3.5,1.5,2.5,1.0,3.0,3.5,3.25,2.5
245172844,4.0,4.0,4.0,1.0,3.25,4.5,1.0,1.5,1.0,1.0,1.75,1.75,2.5
245023364,2.75,3.25,4.0,2.0,3.0,4.25,2.25,1.5,1.5,1.0,2.5,1.75,2.25
244954661,1.75,4.0,3.25,1.75,4.0,4.25,2.5,2.5,2.5,2.5,3.25,2.5,
244930186,1.0,3.75,3.75,2.25,2.75,5.0,2.25,3.5,1.0,1.25,4.0,2.0,1.25
245181518,1.0,4.0,4.0,2.5,3.25,5.25,1.0,2.5,1.0,1.0,1.75,1.0,2.0
245027873,4.0,4.0,4.0,1.0,3.25,5.25,1.25,1.5,1.0,1.75,1.25,1.75,2.5
245005990,2.0,3.5,3.25,2.75,2.25,4.0,1.0,2.0,2.0,1.25,3.25,2.0,
244978134,1.0,4.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.25
245098959,4.0,3.25,4.0,1.0,3.25,5.25,1.0,3.75,1.0,1.0,1.0,1.0,2.5
244921664,2.5,3.25,3.5,3.25,1.5,5.5,1.0,3.5,1.0,1.75,2.5,1.5,2.5
245196087,3.75,4.0,3.25,1.0,2.5,5.25,1.25,3.25,1.0,1.0,3.0,1.5,2.25
245167023,4.0,3.75,4.0,2.5,4.0,5.25,1.0,3.25,1.0,1.0,1.0,1.5,1.75
245085422,3.0,3.75,3.75,1.75,4.0,5.5,1.0,2.25,1.0,1.0,,1.5,2.25
245127705,3.25,2.75,2.5,1.0,2.5,4.75,1.25,3.0,1.25,1.25,1.75,1.75,2.5
245121091,2.25,4.0,2.75,2.5,3.25,4.75,1.75,3.0,1.25,1.5,2.25,1.0,1.75
245230183,3.75,4.0,4.0,1.75,4.0,5.5,1.0,2.5,1.0,1.0,1.0,1.5,2.0
240703061,4.0,4.0,4.0,1.5,3.0,5.0,1.0,1.5,1.0,1.0,1.0,1.0,2.0
245103256,4.0,3.5,1.75,1.75,3.75,3.25,1.25,1.0,1.0,1.25,2.0,3.25,3.5
245211863,4.0,3.25,4.0,1.0,4.0,4.25,2.5,1.0,1.0,1.0,1.75,1.75,2.0
245080121,3.75,4.0,3.75,2.0,4.0,5.0,1.25,,1.0,1.0,1.25,1.75,1.75
244991642,4.0,4.0,4.0,1.0,1.0,4.5,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245145958,2.75,2.75,2.0,2.5,2.5,4.5,1.25,1.75,1.0,2.25,,1.5,3.75
244827196,1.5,4.0,4.0,1.5,4.0,4.25,1.5,3.0,1.0,1.25,3.0,1.25,2.25
245093445,2.5,4.0,4.0,2.0,4.0,5.0,1.0,2.5,1.0,1.0,1.0,1.0,1.75
245179512,3.75,4.0,3.5,2.25,1.5,4.0,1.0,2.25,1.0,1.25,1.0,1.0,2.25
245259514,2.25,3.25,2.0,2.75,2.75,4.25,2.0,2.0,1.25,1.5,3.25,1.5,2.0
245112188,2.25,3.0,3.25,1.5,4.0,5.25,2.5,2.25,1.0,1.25,2.25,1.75,2.5
245213458,1.0,4.0,3.25,1.75,4.0,5.25,1.0,2.5,1.0,1.0,3.25,1.75,1.25
245124017,1.25,3.75,3.25,2.5,1.75,5.0,1.0,1.75,1.0,1.0,4.0,2.0,1.5
245091234,2.75,3.25,2.75,2.0,3.0,4.75,1.75,2.75,2.5,1.75,2.0,2.25,3.0
244973517,4.0,3.25,4.0,2.75,4.0,6.0,1.75,1.0,1.0,1.25,4.0,1.0,2.0
244941226,3.25,4.0,3.25,4.0,1.75,6.0,1.0,1.25,1.0,1.0,1.0,1.0,1.5
245010555,2.0,3.0,2.5,2.0,2.25,4.25,2.25,2.0,2.0,2.0,2.75,2.0,3.25
245056951,2.25,2.25,3.0,2.5,2.75,4.0,1.75,3.25,2.0,1.75,2.5,3.0,2.75
245007736,2.75,3.75,3.5,2.25,3.25,4.25,1.25,1.25,1.0,1.5,2.75,2.0,2.5
245179266,,4.0,4.0,1.25,3.25,,1.0,,1.0,,,,1.75
245027939,2.5,2.5,2.5,3.0,3.0,3.75,1.25,2.5,1.0,1.75,2.25,1.25,2.25
245206281,3.0,2.75,2.5,1.5,2.75,5.0,2.0,2.5,1.75,1.75,2.25,1.25,1.25
245245330,4.0,4.0,4.0,1.0,1.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5
245156609,1.5,3.0,3.0,1.25,1.5,3.75,1.5,2.25,1.5,1.5,2.75,2.0,2.25
245078596,1.5,3.25,3.0,2.25,1.0,3.75,1.25,1.5,1.0,1.25,2.75,3.25,2.5
245150827,2.5,2.25,2.25,2.25,1.75,3.75,1.5,1.75,1.5,2.25,2.5,1.5,2.25
221690154,3.25,3.75,3.75,2.25,4.0,5.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
240036866,3.0,3.25,3.0,1.75,1.0,4.5,1.25,2.25,1.5,1.5,2.5,2.25,2.25
245130642,3.25,1.75,3.0,2.5,1.75,3.75,1.75,2.5,1.0,1.75,3.25,2.0,
245140812,2.5,3.25,2.75,2.0,3.0,5.0,1.75,2.75,1.5,1.25,3.0,2.25,3.0
245065354,1.25,3.75,1.75,2.25,2.5,4.0,1.5,1.75,1.0,1.25,2.75,2.5,2.75
245235483,3.25,4.0,3.25,1.25,3.25,6.0,1.75,1.0,1.0,1.0,1.0,1.75,
244994669,1.0,2.75,3.25,2.25,1.75,4.5,2.0,1.75,1.0,1.0,3.5,2.25,3.0
245123453,4.0,3.25,4.0,1.0,4.0,5.5,1.0,3.0,1.0,1.0,1.0,1.0,3.25
245052013,4.0,4.0,4.0,1.0,4.0,4.0,1.75,3.75,1.0,1.0,2.5,1.75,2.0
244941758,2.75,3.75,4.0,1.5,2.0,4.75,1.75,2.0,1.25,1.5,1.5,2.0,2.25
245196555,4.0,3.75,4.0,1.0,4.0,5.75,1.0,3.25,1.0,1.0,1.0,1.0,2.25
245157369,1.75,3.5,1.5,3.5,1.5,3.5,1.25,2.25,1.0,2.0,3.5,2.25,2.25
245108411,3.0,3.75,3.5,1.0,1.75,4.5,1.5,3.0,2.75,1.0,1.25,1.75,2.0
245152313,3.0,3.25,3.5,2.75,3.25,5.0,1.0,2.75,1.0,1.25,1.75,2.5,2.0
229948932,1.0,3.25,3.25,2.5,3.25,6.0,1.0,4.0,1.0,1.0,3.25,1.0,1.25
245226810,4.0,3.25,3.0,4.0,3.25,4.5,1.25,1.75,1.0,1.25,1.0,2.5,1.5
245228946,1.75,3.75,3.25,3.5,2.25,4.5,1.0,2.5,1.0,1.5,2.5,2.25,2.25
245260359,1.0,3.0,2.75,3.75,3.0,5.25,2.0,2.5,1.75,2.25,3.5,2.0,2.25
245192531,1.75,2.75,3.0,2.25,2.0,4.25,2.5,2.0,2.0,2.0,3.0,2.75,2.75
244980932,3.25,2.75,1.5,2.25,1.5,5.0,1.0,1.5,1.0,1.0,2.75,2.25,1.5
244997960,4.0,3.25,4.0,1.0,3.25,5.25,1.75,4.0,1.0,1.0,1.0,1.0,1.5
245047368,3.5,4.0,4.0,1.0,4.0,5.25,1.0,1.75,1.0,1.25,1.0,1.0,2.25
245005581,1.0,3.25,2.5,3.5,1.0,5.5,1.0,1.5,1.0,1.0,4.0,1.75,1.5
245246059,3.5,4.0,4.0,1.0,4.0,4.75,1.0,3.5,1.0,1.0,2.0,1.25,2.25
245028485,3.0,3.75,2.75,2.0,3.0,4.25,1.0,2.25,1.0,1.75,2.25,1.75,3.0
245008052,1.5,3.25,1.5,3.25,1.75,2.75,2.5,2.0,1.0,2.0,1.5,1.25,3.25
245056231,2.25,2.75,2.75,1.75,1.0,5.25,1.0,1.75,1.0,1.0,2.0,2.25,2.25
244977202,4.0,4.0,4.0,1.0,1.0,5.5,1.0,4.0,1.0,1.0,1.0,1.75,1.25
245022556,3.5,3.75,4.0,1.0,3.0,3.25,1.0,1.5,1.25,1.0,1.25,1.5,2.75
245168925,4.0,4.0,4.0,1.25,3.25,5.75,1.0,3.25,1.0,1.0,1.0,1.0,2.25
245047077,2.25,3.5,2.25,2.0,3.25,5.25,1.0,3.0,1.0,1.25,1.75,1.0,2.0
242765094,2.75,4.0,3.75,1.0,1.0,5.25,1.0,2.5,1.0,1.0,3.25,1.0,1.75
245018160,3.0,2.5,,1.5,1.5,5.5,1.0,3.75,1.0,,2.25,1.5,2.0
245197295,2.5,3.75,1.75,2.0,1.0,4.0,1.25,2.75,1.25,1.0,1.25,1.25,2.0
245037627,,,3.75,,2.5,,1.25,3.0,1.25,1.0,,3.5,3.25
233990674,2.5,4.0,4.0,1.5,4.0,5.0,1.75,3.5,1.5,1.25,2.25,2.5,2.5
245070699,2.0,4.0,3.0,1.0,1.0,4.75,1.25,1.0,1.5,1.25,3.5,2.0,2.0
245240742,3.25,4.0,4.0,2.0,1.0,5.0,1.0,1.5,1.0,1.0,1.0,1.25,1.5
245046397,2.5,3.75,3.75,1.0,4.0,4.75,1.25,3.0,1.25,1.5,2.25,3.0,2.5
244907607,3.0,3.0,3.5,1.25,1.75,4.0,3.0,2.75,1.0,1.25,1.25,2.0,3.0
245175656,3.75,3.5,4.0,1.0,3.25,5.25,1.0,2.0,1.75,1.0,1.0,1.25,1.75
240742146,2.75,3.75,2.0,1.5,1.0,4.25,1.0,2.5,1.0,1.75,2.0,1.75,1.5
234453397,2.75,3.5,3.25,2.25,4.0,4.5,1.25,3.0,1.0,1.0,1.75,1.25,2.0
244977574,1.75,3.25,1.75,1.5,2.5,4.25,2.5,2.5,1.75,1.75,3.25,2.0,2.25
244959538,1.75,2.75,2.0,2.25,2.5,4.75,2.5,2.0,2.0,2.0,1.75,2.5,2.5
245013373,4.0,4.0,4.0,1.0,4.0,5.5,1.0,1.5,1.0,,1.0,1.0,1.25
245115443,1.25,4.0,4.0,2.0,1.5,5.5,1.0,1.75,1.25,2.0,3.75,1.25,2.25
245141628,4.0,4.0,4.0,1.0,4.0,4.5,1.0,2.5,1.0,1.0,1.0,1.5,1.5
245115393,2.75,3.75,3.5,1.0,1.0,5.25,1.0,3.0,1.0,1.0,2.25,1.0,2.25
245012794,3.0,3.5,3.25,1.0,1.0,3.5,2.0,2.0,1.0,2.25,2.5,2.0,2.5
245007136,4.0,4.0,4.0,1.0,1.75,5.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
244973027,1.0,2.75,3.25,3.25,1.0,4.75,1.75,1.0,1.0,2.5,4.0,1.75,2.5
238446583,3.5,4.0,3.75,2.0,4.0,4.25,1.5,2.25,1.0,1.0,1.5,1.25,2.25
245241343,1.25,2.25,2.25,1.75,1.0,5.5,1.0,2.25,1.25,1.0,4.0,1.0,2.0
245059644,2.5,3.75,2.25,2.75,1.25,3.75,1.75,3.0,1.5,2.0,2.5,3.25,3.5
244067464,4.0,2.75,4.0,1.0,3.75,4.0,1.25,2.0,1.0,1.0,1.0,2.25,3.25
244963629,2.5,2.75,3.0,1.25,1.75,4.5,1.0,2.75,1.0,1.25,1.25,2.5,2.0
245092705,1.75,3.25,4.0,1.0,1.75,3.0,2.5,1.5,2.5,1.75,2.75,2.5,
245206015,4.0,3.5,3.5,1.0,1.25,4.5,1.25,3.0,1.25,1.0,1.0,2.25,1.25
245185586,3.0,4.0,3.5,1.0,1.5,3.75,1.0,1.25,1.25,1.0,2.25,1.5,2.0
245231144,2.25,3.5,2.75,2.5,2.0,5.25,1.25,2.25,1.25,1.75,3.0,1.5,2.25
244985473,1.5,2.75,2.75,2.75,3.0,4.0,1.5,2.25,1.5,1.5,3.75,3.0,3.0
245015580,2.25,4.0,3.0,2.5,1.75,5.5,1.0,3.25,1.0,1.25,2.5,1.0,2.25
245177059,1.75,3.25,3.0,2.5,2.25,4.25,1.0,4.0,1.25,1.5,1.25,1.5,1.75
244967629,4.0,4.0,3.25,1.0,2.25,4.0,1.0,2.75,1.0,1.0,1.75,1.0,
245060041,2.5,3.25,2.75,2.0,2.0,4.0,1.25,2.0,1.25,2.0,3.0,2.0,2.5
244914529,3.0,3.0,2.5,2.0,3.25,4.25,1.75,2.0,1.75,2.25,2.5,3.0,2.5
245066461,2.25,2.25,2.25,2.0,2.75,4.0,1.75,1.5,1.75,1.75,3.25,2.25,2.75
245138682,1.75,2.5,3.0,1.5,3.75,5.25,1.25,2.75,1.0,1.75,1.5,1.0,1.5
245252007,3.25,3.5,2.5,3.5,2.0,5.5,1.25,3.25,1.0,1.25,1.5,1.5,2.0
245134911,1.25,2.75,2.5,1.0,1.0,6.0,1.0,2.5,1.0,1.0,3.75,1.5,
245259134,4.0,4.0,4.0,1.0,3.25,5.25,1.0,1.25,1.0,1.0,1.0,1.0,1.5
245079865,3.25,3.25,3.5,2.0,4.0,4.75,1.25,3.0,1.5,1.25,2.0,2.75,2.25
244973363,2.5,3.5,2.5,2.75,2.25,5.5,1.25,2.25,1.0,1.0,3.25,1.25,2.25
245112094,2.75,3.5,3.25,2.0,1.75,5.75,1.0,1.5,1.0,1.0,3.0,1.0,2.25
245001686,1.5,2.75,2.0,,2.25,,2.5,2.0,1.75,2.5,3.5,1.75,2.5
245145603,2.0,3.25,3.5,2.0,3.0,3.5,2.0,2.75,1.0,1.75,2.5,3.0,2.5
244945942,2.5,3.25,2.75,2.5,2.5,4.5,2.0,2.5,2.0,1.75,2.5,2.0,2.0
124275462,3.0,3.0,3.0,2.25,3.0,3.75,1.25,2.25,1.25,2.0,2.0,1.75,2.25
245265306,2.5,2.5,1.75,2.0,1.25,6.0,1.0,2.25,1.0,1.75,2.5,1.75,2.25
